Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline ,CF_Baseline
4,03_04_0126,U3,Not started,,,,,,,,,,,03_04_0126_U3_20231121_CV_0.csv,03_04_0126_U3_20231121_CF_0.csv
4,03_04_0126,U4,Not started,,,,,,,,,,,03_04_0126_U4_20231121_CV_0.csv,03_04_0126_U4_20231121_CF_0.csv
4,03_04_0131,U1,Failed,33648,03_04_0131_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0131_U1_20231121_CV_0.csv,03_04_0131_U1_20231121_CF_0.csv
4,03_04_0131,U2,Failed,33644,03_04_0131_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0131_U2_20231121_CV_0.csv,03_04_0131_U2_20231121_CF_0.csv
4,03_04_0131,U3,Failed,33501,03_04_0131_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0131_U3_20231121_CV_0.csv,03_04_0131_U3_20231121_CF_0.csv
4,03_04_0131,U4,Failed,75872,03_04_0131_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0131_U4_20231121_CV_0.csv,03_04_0131_U4_20231121_CF_0.csv
4,03_04_0136,U1,Not started,,,,,,,,,,,03_04_0136_U1_20231121_CV_0.csv,03_04_0136_U1_20231121_CF_0.csv
4,03_04_0136,U2,Not started,,,,,,,,,,,03_04_0136_U2_20231121_CV_0.csv,03_04_0136_U2_20231121_CF_0.csv
4,03_04_0136,U3,Not started,,,,,,,,,,,03_04_0136_U3_20231121_CV_0.csv,03_04_0136_U3_20231121_CF_0.csv
4,03_04_0136,U4,Not started,,,,,,,,,,,03_04_0136_U4_20231121_CV_0.csv,03_04_0136_U4_20231121_CF_0.csv
4,03_04_0141,U1,Failed,105273,03_04_0141_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,3.94 pH,,,,03_04_0041_U1_20231121_CV_0.csv,03_04_0041_U1_20231121_CF_0.csv
4,03_04_0141,U2,Failed,46971,03_04_0141_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_04_0041_U2_20231121_CV_0.csv,03_04_0041_U2_20231121_CF_0.csv
4,03_04_0141,U3,Failed,59677,03_04_0141_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_04_0041_U3_20231121_CV_0.csv,03_04_0041_U3_20231121_CF_0.csv
4,03_04_0141,U4,Failed,66279,03_04_0141_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,3.66,,,,03_04_0041_U4_20231121_CV_0.csv,03_04_0041_U4_20231121_CF_0.csv
4,03_04_0146,U1,Failed,37878,03_04_0146_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0046_U1_20231121_CV_0.csv,03_04_0046_U1_20231121_CF_0.csv
4,03_04_0146,U2,Failed,37925,03_04_0146_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0046_U2_20231121_CV_0.csv,03_04_0046_U2_20231121_CF_0.csv
4,03_04_0146,U3,Failed,33185,03_04_0146_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0046_U3_20231121_CV_0.csv,03_04_0046_U3_20231121_CF_0.csv
4,03_04_0146,U4,Failed,29105,03_04_0146_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3,,,,,03_04_0046_U4_20231121_CV_0.csv,03_04_0046_U4_20231121_CF_0.csv
4,03_04_0151,U1,Not started,,,,,,,,,,,03_04_0151_U1_20231121_CV_0.csv,03_04_0151_U1_20231121_CF_0.csv
4,03_04_0151,U2,Not started,,,,,,,,,,,03_04_0151_U2_20231121_CV_0.csv,03_04_0151_U2_20231121_CF_0.csv
4,03_04_0151,U3,Not started,,,,,,,,,,,03_04_0151_U3_20231121_CV_0.csv,03_04_0151_U3_20231121_CF_0.csv
4,03_04_0151,U4,Not started,,,,,,,,,,,03_04_0151_U4_20231121_CV_0.csv,03_04_0151_U4_20231121_CF_0.csv
4,03_04_0156,U2,Measure/Scanned,26349,03_04_0156_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_04_0156_U2_20231121_CV_0.csv,03_04_0156_U2_20231121_CF_0.csv
4,03_04_0156,U3,Measure/Scanned,27421,03_04_0156_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_04_0156_U3_20231121_CV_0.csv,03_04_0156_U3_20231121_CF_0.csv
4,03_04_0156,U4,Measure/Scanned,24414,03_04_0156_U4_20250131_i.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_04_0156_U4_20231121_CV_0.csv,03_04_0156_U4_20231121_CF_0.csv
4,03_04_0156,U1,Measure/Scanned,22807,03_04_0156_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_04_0156_U1_20231121_CV_0.csv,03_04_0156_U1_20231121_CF_0.csv
4,03_04_0161,U1,Failed,73096,03_04_0161_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,3.66 pH,,,,03_04_0161_U1_20231121_CV_0.csv,03_04_0161_U1_20231121_CF_0.csv
4,03_04_0161,U2,Failed,45483,03_04_0161_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_04_0161_U2_20231121_CV_0.csv,03_04_0161_U2_20231121_CF_0.csv
4,03_04_0161,U3,Failed,48479,03_04_0161_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_04_0161_U3_20231121_CV_0.csv,03_04_0161_U3_20231121_CF_0.csv
4,03_04_0161,U4,Failed,47794,03_04_0161_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,4.09pH,,,,03_04_0161_U4_20231121_CV_0.csv,03_04_0161_U4_20231121_CF_0.csv
4,03_04_0166,U2,Measure/Scanned,41550,03_04_0166_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_04_0166_U2_20231121_CV_0.csv,03_04_0166_U2_20231121_CF_0.csv
4,03_04_0166,U3,Measure/Scanned,84095,03_04_0166_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_04_0166_U3_20231121_CV_0.csv,03_04_0166_U3_20231121_CF_0.csv
4,03_04_0166,U4,Measure/Scanned,41431,03_04_0166_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_04_0166_U4_20231121_CV_0.csv,03_04_0166_U4_20231121_CF_0.csv
4,03_04_0166,U1,Measure/Scanned,74956,03_04_0166_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_04_0166_U1_20231121_CV_0.csv,03_04_0166_U1_20231121_CF_0.csv
4,03_04_0171,U1,Not started,,,,,,,,,,,03_04_0171_U1_20231121_CV_0.csv,03_04_0171_U1_20231121_CF_0.csv
4,03_04_0171,U2,Not started,,,,,,,,,,,03_04_0171_U2_20231121_CV_0.csv,03_04_0171_U2_20231121_CF_0.csv
4,03_04_0171,U3,Not started,,,,,,,,,,,03_04_0171_U3_20231121_CV_0.csv,03_04_0171_U3_20231121_CF_0.csv
4,03_04_0171,U4,Not started,,,,,,,,,,,03_04_0171_U4_20231121_CV_0.csv,03_04_0171_U4_20231121_CF_0.csv
4,03_04_0176,U1,Not started,,,,,,,,,,,03_04_0176_U1_20231121_CV_0.csv,03_04_0176_U1_20231121_CF_0.csv
4,03_04_0176,U2,Not started,,,,,,,,,,,03_04_0176_U2_20231121_CV_0.csv,03_04_0176_U2_20231121_CF_0.csv
4,03_04_0176,U3,Not started,,,,,,,,,,,03_04_0176_U3_20231121_CV_0.csv,03_04_0176_U3_20231121_CF_0.csv
4,03_04_0176,U4,Not started,,,,,,,,,,,03_04_0176_U4_20231121_CV_0.csv,03_04_0176_U4_20231121_CF_0.csv
4,03_04_0181,U1,Not started,,,,,,,,,,,03_04_0181_U1_20231121_CV_0.csv,03_04_0181_U1_20231121_CF_0.csv
4,03_04_0181,U2,Not started,,,,,,,,,,,03_04_0181_U2_20231121_CV_0.csv,03_04_0181_U2_20231121_CF_0.csv
4,03_04_0181,U3,Not started,,,,,,,,,,,03_04_0181_U3_20231121_CV_0.csv,03_04_0181_U3_20231121_CF_0.csv
4,03_04_0181,U4,Not started,,,,,,,,,,,03_04_0181_U4_20231121_CV_0.csv,03_04_0181_U4_20231121_CF_0.csv
4,03_04_0186,U1,Not started,,,,,,,,,,,03_04_0186_U1_20231121_CV_0.csv,03_04_0186_U1_20231121_CF_0.csv
4,03_04_0186,U2,Not started,,,,,,,,,,,03_04_0186_U2_20231121_CV_0.csv,03_04_0186_U2_20231121_CF_0.csv
4,03_04_0186,U3,Not started,,,,,,,,,,,03_04_0186_U3_20231121_CV_0.csv,03_04_0186_U3_20231121_CF_0.csv
4,03_04_0186,U4,Not started,,,,,,,,,,,03_04_0186_U4_20231121_CV_0.csv,03_04_0186_U4_20231121_CF_0.csv
4,03_04_0191,U1,Not started,,,,,,,,,,,03_04_0191_U1_20231121_CV_0.csv,03_04_0191_U1_20231121_CF_0.csv
4,03_04_0191,U2,Not started,,,,,,,,,,,03_04_0191_U2_20231121_CV_0.csv,03_04_0191_U2_20231121_CF_0.csv
4,03_04_0191,U3,Not started,,,,,,,,,,,03_04_0191_U3_20231121_CV_0.csv,03_04_0191_U3_20231121_CF_0.csv
4,03_04_0191,U4,Not started,,,,,,,,,,,03_04_0191_U4_20231121_CV_0.csv,03_04_0191_U4_20231121_CF_0.csv
4,03_04_0196,U1,Not started,,,,,,,,,,,03_04_0196_U1_20231121_CV_0.csv,03_04_0196_U1_20231121_CF_0.csv
4,03_04_0196,U2,Not started,,,,,,,,,,,03_04_0196_U2_20231121_CV_0.csv,03_04_0196_U2_20231121_CF_0.csv
4,03_04_0196,U3,Not started,,,,,,,,,,,03_04_0196_U3_20231121_CV_0.csv,03_04_0196_U3_20231121_CF_0.csv
4,03_04_0196,U4,Not started,,,,,,,,,,,03_04_0196_U4_20231121_CV_0.csv,03_04_0196_U4_20231121_CF_0.csv
4,03_04_0201,U1,Not started,,,,,,,,,,,03_04_0201_U1_20231121_CV_0.csv,03_04_0201_U1_20231121_CF_0.csv
4,03_04_0201,U2,Not started,,,,,,,,,,,03_04_0201_U2_20231121_CV_0.csv,03_04_0201_U2_20231121_CF_0.csv
4,03_04_0201,U3,Not started,,,,,,,,,,,03_04_0201_U3_20231121_CV_0.csv,03_04_0201_U3_20231121_CF_0.csv
4,03_04_0201,U4,Not started,,,,,,,,,,,03_04_0201_U4_20231121_CV_0.csv,03_04_0201_U4_20231121_CF_0.csv
4,03_04_0206,U1,Not started,,,,,,,,,,,03_04_0206_U1_20231121_CV_0.csv,03_04_0206_U1_20231121_CF_0.csv
4,03_04_0206,U2,Not started,,,,,,,,,,,03_04_0206_U2_20231121_CV_0.csv,03_04_0206_U2_20231121_CF_0.csv
4,03_04_0206,U3,Not started,,,,,,,,,,,03_04_0206_U3_20231121_CV_0.csv,03_04_0206_U3_20231121_CF_0.csv
4,03_04_0206,U4,Not started,,,,,,,,,,,03_04_0206_U4_20231121_CV_0.csv,03_04_0206_U4_20231121_CF_0.csv
1 - Pattern 3,03_04_0211,U1,Not started,,,,,,,,,,,03_04_0211_U1_20231121_CV_0.csv,03_04_0211_U1_20231121_CF_0.csv
1 - Pattern 3,03_04_0211,U2,Not started,,,,,,,,,,,03_04_0211_U2_20231121_CV_0.csv,03_04_0211_U2_20231121_CF_0.csv
1 - Pattern 3,03_04_0211,U3,Not started,,,,,,,,,,,03_04_0211_U3_20231121_CV_0.csv,03_04_0211_U3_20231121_CF_0.csv
1 - Pattern 3,03_04_0211,U4,Not started,,,,,,,,,,,03_04_0211_U4_20231121_CV_0.csv,03_04_0211_U4_20231121_CF_0.csv
4,03_04_0216,U1,Failed,79750,03_04_0216_U1_20250210_I.csv,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0216_U1_20231121_CV_0.csv,03_04_0216_U1_20231121_CF_0.csv
4,03_04_0216,U2,Failed,80432,03_04_0216_U2_20250210_I.csv,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0216_U2_20231121_CV_0.csv,03_04_0216_U2_20231121_CF_0.csv
4,03_04_0216,U3,Failed,80638,03_04_0216_U3_20250210_I.csv,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0216_U3_20231121_CV_0.csv,03_04_0216_U3_20231121_CF_0.csv
4,03_04_0216,U4,Failed,131002,03_04_0216_U4_20250210_I.csv,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0216_U4_20231121_CV_0.csv,03_04_0216_U4_20231121_CF_0.csv
4,03_04_0221,U1,Failed,67359,03_04_0221_U1_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0221_U1_20231121_CV_0.csv,03_04_0221_U1_20231121_CF_0.csv
4,03_04_0221,U2,Failed,88749,03_04_0221_U2_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0221_U2_20231121_CV_0.csv,03_04_0221_U2_20231121_CF_0.csv
4,03_04_0221,U3,Failed,71510,03_04_0221_U3_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0221_U3_20231121_CV_0.csv,03_04_0221_U3_20231121_CF_0.csv
4,03_04_0221,U4,Failed,113797,03_04_0221_U4_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0221_U4_20231121_CV_0.csv,03_04_0221_U4_20231121_CF_0.csv
4,03_04_0226,U1,Failed,63381,03_04_0226_U1_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0226_U1_20231121_CV_0.csv,03_04_0226_U1_20231121_CF_0.csv
4,03_04_0226,U2,Failed,54598,03_04_0226_U2_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0226_U2_20231121_CV_0.csv,03_04_0226_U2_20231121_CF_0.csv
4,03_04_0226,U3,Failed,67021,03_04_0226_U3_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0226_U3_20231121_CV_0.csv,03_04_0226_U3_20231121_CF_0.csv
4,03_04_0226,U4,Failed,134281,03_04_0226_U4_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0226_U4_20231121_CV_0.csv,03_04_0226_U4_20231121_CF_0.csv
4,03_04_0231,U1,Failed,46589,03_04_0231_U1_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0231_U1_20231121_CV_0.csv,03_04_0231_U1_20231121_CF_0.csv
4,03_04_0231,U2,Failed,46617,03_04_0231_U2_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0231_U2_20231121_CV_0.csv,03_04_0231_U2_20231121_CF_0.csv
4,03_04_0231,U3,Failed,50003,03_04_0231_U3_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0231_U3_20231121_CV_0.csv,03_04_0231_U3_20231121_CF_0.csv
4,03_04_0231,U4,Failed,75898,03_04_0231_U4_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0231_U4_20231121_CV_0.csv,03_04_0231_U4_20231121_CF_0.csv
4,03_04_0236,U1,Failed,67651,03_04_0236_U1_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0236_U1_20231121_CV_0.csv,03_04_0236_U1_20231121_CF_0.csv
4,03_04_0236,U2,Failed,67885,03_04_0236_U2_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0236_U2_20231121_CV_0.csv,03_04_0236_U2_20231121_CF_0.csv
4,03_04_0236,U3,Failed,63632,03_04_0236_U3_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0236_U3_20231121_CV_0.csv,03_04_0236_U3_20231121_CF_0.csv
4,03_04_0236,U4,Failed,55116,03_04_0236_U4_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3,,,,,03_04_0236_U4_20231121_CV_0.csv,03_04_0236_U4_20231121_CF_0.csv
4,03_04_0241,U1,Not started,,,,,,,,,,,03_04_0241_U1_20231121_CV_0.csv,03_04_0241_U1_20231121_CF_0.csv
4,03_04_0241,U2,Not started,,,,,,,,,,,03_04_0241_U2_20231121_CV_0.csv,03_04_0241_U2_20231121_CF_0.csv
4,03_04_0241,U3,Not started,,,,,,,,,,,03_04_0241_U3_20231121_CV_0.csv,03_04_0241_U3_20231121_CF_0.csv
4,03_04_0241,U4,Not started,,,,,,,,,,,03_04_0241_U4_20231121_CV_0.csv,03_04_0241_U4_20231121_CF_0.csv
4,03_04_0246,U1,Not started,,,,,,,,,,,03_04_0246_U1_20231121_CV_0.csv,03_04_0246_U1_20231121_CF_0.csv
4,03_04_0246,U2,Not started,,,,,,,,,,,03_04_0246_U2_20231121_CV_0.csv,03_04_0246_U2_20231121_CF_0.csv
4,03_04_0246,U3,Not started,,,,,,,,,,,03_04_0246_U3_20231121_CV_0.csv,03_04_0246_U3_20231121_CF_0.csv
4,03_04_0246,U4,Not started,,,,,,,,,,,03_04_0246_U4_20231121_CV_0.csv,03_04_0246_U4_20231121_CF_0.csv
7,03_07_0001,U1,Measure/Scanned,1954760,0.005,CREOL-A112,9/27/2024,DI Water,5,,,,,03_07_0001_U1_20231121_CV_0.csv,03_07_0001_U1_20231121_CF_0.csv
7,03_07_0001,U2,Measure/Scanned,1494140,0.005,CREOL-A112,9/27/2024,DI Water,5,,,,,03_07_0001_U2_20231121_CV_0.csv,03_07_0001_U2_20231121_CF_0.csv
7,03_07_0001,U3,Measure/Scanned,1242583,0.005,CREOL-A112,9/27/2024,DI Water,5,,,,,03_07_0001_U3_20231121_CV_0.csv,03_07_0001_U3_20231121_CF_0.csv
7,03_07_0001,U4,Measure/Scanned,792048,0.005,CREOL-A112,9/27/2024,DI Water,5,,,,,03_07_0001_U4_20231121_CV_0.csv,03_07_0001_U4_20231121_CF_0.csv
7,03_07_0006,U1,Measure/Scanned,1229225,0.005,CREOL-A112,10/2/2024,DI Water,5,,,,,03_07_0006_U1_20231121_CV_0.csv,03_07_0006_U1_20231121_CF_0.csv
7,03_07_0006,U2,Measure/Scanned,1902304,0.005,CREOL-A112,10/2/2024,DI Water,5,,,,,03_07_0006_U2_20231121_CV_0.csv,03_07_0006_U2_20231121_CF_0.csv
7,03_07_0006,U3,Measure/Scanned,854331,0.005,CREOL-A112,10/2/2024,DI Water,5,,,,,03_07_0006_U3_20231121_CV_0.csv,03_07_0006_U3_20231121_CF_0.csv
7,03_07_0006,U4,Measure/Scanned,263943,0.0051,CREOL-A112,10/2/2024,DI Water,5,,,,,03_07_0006_U4_20231121_CV_0.csv,03_07_0006_U4_20231121_CF_0.csv
7,03_07_0011,U1,Failed,96962,03_07_0011_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,4.01 pH,,,,03_07_0011_U1_20231121_CV_0.csv,03_07_0011_U1_20231121_CF_0.csv
7,03_07_0011,U2,Failed,91074,03_07_0011_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_07_0011_U2_20231121_CV_0.csv,03_07_0011_U2_20231121_CF_0.csv
7,03_07_0011,U3,Failed,98225,03_07_0011_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,,,,,03_07_0011_U3_20231121_CV_0.csv,03_07_0011_U3_20231121_CF_0.csv
7,03_07_0011,U4,Failed,126875,03_07_0011_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3,4.00 pH,,,,03_07_0011_U4_20231121_CV_0.csv,03_07_0011_U4_20231121_CF_0.csv
7,03_07_0016,U1,Not started,,,,,,,,,,,03_07_0016_U1_20231121_CV_0.csv,03_07_0016_U1_20231121_CF_0.csv
7,03_07_0016,U2,Not started,,,,,,,,,,,03_07_0016_U2_20231121_CV_0.csv,03_07_0016_U2_20231121_CF_0.csv
7,03_07_0016,U3,Not started,,,,,,,,,,,03_07_0016_U3_20231121_CV_0.csv,03_07_0016_U3_20231121_CF_0.csv
7,03_07_0016,U4,Not started,,,,,,,,,,,03_07_0016_U4_20231121_CV_0.csv,03_07_0016_U4_20231121_CF_0.csv
7,03_07_0021,U2,Measure/Scanned,125513,0.0064,CREOL-A112,1/9/2025,Succinic 3.6mM,3,,,,,03_07_0021_U2_20231121_CV_0.csv,03_07_0021_U2_20231121_CF_0.csv
7,03_07_0021,U3,Measure/Scanned,107146,0.0088,CREOL-A112,1/9/2025,Succinic 3.6mM,3,,,,,03_07_0021_U3_20231121_CV_0.csv,03_07_0021_U3_20231121_CF_0.csv
7,03_07_0021,U4,Measure/Scanned,146969,0.0051,CREOL-A112,1/9/2025,Succinic 3.6mM,3,,,,,03_07_0021_U4_20231121_CV_0.csv,03_07_0021_U4_20231121_CF_0.csv
7,03_07_0021,U1,Measure/Scanned,157654,0.0055,CREOL-A112,1/9/2025,Succinic 3.6mM,3,,,,,03_07_0021_U1_20231121_CV_0.csv,03_07_0021_U1_20231121_CF_0.csv
7,03_07_0026,U2,Measure/Scanned,1575286,0.005,CREOL-A112,10/16/2024,DI Water,5,,,,,03_07_0026_U2_20231121_CV_0.csv,03_07_0026_U2_20231121_CF_0.csv
7,03_07_0026,U3,Measure/Scanned,1693190,0.0052,CREOL-A112,10/16/2024,DI Water,5,,,,,03_07_0026_U3_20231121_CV_0.csv,03_07_0026_U3_20231121_CF_0.csv
7,03_07_0026,U4,Measure/Scanned,2265659,0.0051,CREOL-A112,10/16/2024,DI Water,5,,,,,03_07_0026_U4_20231121_CV_0.csv,03_07_0026_U4_20231121_CF_0.csv
7,03_07_0026,U1,Measure/Scanned,931004,0.0051,CREOL-A112,10/16/2024,DI Water,5,,,,,03_07_0026_U1_20231121_CV_0.csv,03_07_0026_U1_20231121_CF_0.csv
7,03_07_0031,U1,Failed,55060,03_07_0031_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5,4.00 pH,,,,03_07_0031_U1_20231121_CV_0.csv,03_07_0031_U1_20231121_CF_0.csv
7,03_07_0031,U2,Failed,46606,03_07_0031_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5,,,,,03_07_0031_U2_20231121_CV_0.csv,03_07_0031_U2_20231121_CF_0.csv
7,03_07_0031,U3,Failed,13272,03_07_0031_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5,,,,,03_07_0031_U3_20231121_CV_0.csv,03_07_0031_U3_20231121_CF_0.csv
7,03_07_0031,U4,Failed,13266,03_07_0031_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5,,,,,03_07_0031_U4_20231121_CV_0.csv,03_07_0031_U4_20231121_CF_0.csv
7,03_07_0036,U1,Not started,,,,,,,,,,,03_07_0036_U1_20231121_CV_0.csv,03_07_0036_U1_20231121_CF_0.csv
7,03_07_0036,U2,Not started,,,,,,,,,,,03_07_0036_U2_20231121_CV_0.csv,03_07_0036_U2_20231121_CF_0.csv
7,03_07_0036,U3,Not started,,,,,,,,,,,03_07_0036_U3_20231121_CV_0.csv,03_07_0036_U3_20231121_CF_0.csv
7,03_07_0036,U4,Not started,,,,,,,,,,,03_07_0036_U4_20231121_CV_0.csv,03_07_0036_U4_20231121_CF_0.csv
7,03_07_0041,U1,Measure/Scanned,50687,03_07_0041_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_07_0041_U1_20231121_CV_0.csv,03_07_0041_U1_20231121_CF_0.csv
7,03_07_0041,U2,Measure/Scanned,21014,03_07_0041_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_07_0041_U2_20231121_CV_0.csv,03_07_0041_U2_20231121_CF_0.csv
7,03_07_0041,U3,Measure/Scanned,21157,03_07_0041_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_07_0041_U3_20231121_CV_0.csv,03_07_0041_U3_20231121_CF_0.csv
7,03_07_0041,U4,Measure/Scanned,21178,03_07_0041_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5,,,,,03_07_0041_U4_20231121_CV_0.csv,03_07_0041_U4_20231121_CF_0.csv
7,03_07_0046,U2,Measure/Scanned,1710319,0.0051,CREOL-A112,10/23/2024,DI Water,5,,,,,03_07_0046_U2_20231121_CV_0.csv,03_07_0046_U2_20231121_CF_0.csv
7,03_07_0046,U3,Measure/Scanned,723617,0.005,CREOL-A112,10/23/2024,DI Water,5,,,,,03_07_0046_U3_20231121_CV_0.csv,03_07_0046_U3_20231121_CF_0.csv
7,03_07_0046,U4,Measure/Scanned,598129,0.0054,CREOL-A112,10/23/2024,DI Water,5,,,,,03_07_0046_U4_20231121_CV_0.csv,03_07_0046_U4_20231121_CF_0.csv
7,03_07_0046,U1,Measure/Scanned,995075,0.0052,CREOL-A112,10/23/2024,DI Water,5,This board was dipped in water and dried because the Gbip wasn’t working,,,,03_07_0046_U1_20231121_CV_0.csv,03_07_0046_U1_20231121_CF_0.csv
7,03_07_0051,U1,Failed,10299,03_07_0051_U1_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5,4.00pH 2nd 15418  3rd 22223,,,,03_07_0051_U1_20231121_CV_0.csv,03_07_0051_U1_20231121_CF_0.csv
7,03_07_0051,U2,Failed,10294,03_07_0051_U2_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5,,,,,03_07_0051_U2_20231121_CV_0.csv,03_07_0051_U2_20231121_CF_0.csv
7,03_07_0051,U3,Failed,10290,03_07_0051_U3_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5,,,,,03_07_0051_U3_20231121_CV_0.csv,03_07_0051_U3_20231121_CF_0.csv
7,03_07_0051,U4,Failed,10298,03_07_0051_U4_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5,4.21ph,,,,03_07_0051_U4_20231121_CV_0.csv,03_07_0051_U4_20231121_CF_0.csv
7,03_07_0056,U1,Not started,,,,,,,,,,,03_07_0056_U1_20231121_CV_0.csv,03_07_0056_U1_20231121_CF_0.csv
7,03_07_0056,U2,Not started,,,,,,,,,,,03_07_0056_U2_20231121_CV_0.csv,03_07_0056_U2_20231121_CF_0.csv
7,03_07_0056,U3,Not started,,,,,,,,,,,03_07_0056_U3_20231121_CV_0.csv,03_07_0056_U3_20231121_CF_0.csv
7,03_07_0056,U4,Not started,,,,,,,,,,,03_07_0056_U4_20231121_CV_0.csv,03_07_0056_U4_20231121_CF_0.csv
7,03_07_0061,U1,Measure/Scanned,83917,03_07_0061_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_07_0061_U1_20231121_CV_0.csv,03_07_0061_U1_20231121_CF_0.csv
7,03_07_0061,U2,Measure/Scanned,63169,03_07_0061_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_07_0061_U2_20231121_CV_0.csv,03_07_0061_U2_20231121_CF_0.csv
